token_id,image_filename,metadata_filename,series,rarity,combination_fingerprint,image_sha256,metadata_sha256,approval_status,changed_in_1of1_update
2663,NRA_2663.png,NRA_2663.json,Token Pawn,Uncommon,18a541b22e65af02d6ac81d8f9f851158da362c006298831dc02602c3f457c78,0fc6bccb8d897da4bb1d9a821d773368fb4423ca87a59977254cb1e3128899ab,57c8d5e05b7a36728f0da3ad2d7600d3f318cfd68cc6ace5f32c794c029e5995,approved,no
2664,NRA_2664.png,NRA_2664.json,Side B Records,Uncommon,f452d6e38d2d69337d831224cb61ad0c2ad2e53ff314c344af835495c2f9d5c0,26cd702be17d300e209749e4aabf2510ed9a47ecb976177a65a723b894a65058,e1f7cf727e8f78c7d50aa45f0d7fae2722a640ab06ce1cfc4df561518b755e81,approved,no
2665,NRA_2665.png,NRA_2665.json,Side B Records,Uncommon,713afd5ee783fb27e7d4c89b1ec0351094768dae045590472ec6c7a2ddb46415,31da310dc41fd3b8c48d36ebced2186fd2af01d8212ec8bd2c60f459f134a9d1,efb5db6909d392f882b0224b0525c92ad5df48f523d88abe201f0493b311d074,approved,no
2666,NRA_2666.png,NRA_2666.json,Midnight Diner,Uncommon,70e09b2f8bda2cbe9914c8be78f1790a8d199f00e3d2e764ea992bef79577017,90b38b963c23bae8f501b7164dc22d8f576aea8ea18aa3442ad3fb32eb03ce9f,0a4467bed1a45586be9bad8791a7f34c2757e90d36fa02891558334a3427f6b5,approved,no
2667,NRA_2667.png,NRA_2667.json,Token Pawn,Uncommon,b1e01ef43a157e28bd392fb2fc7cee7311d5603b1d458331c5153727f2b6913f,eb3ab16eae6fb62f6e3ddfbfb64257de5358a89660b5cb3a3409e53f6aa191d5,a5bc2bb8cc18659007a299a32ad9ab3e01bec317fdc0aa93ebfe9e1c35609136,approved,no
2668,NRA_2668.png,NRA_2668.json,Midnight Diner,Uncommon,363f98f49d13f44cb692f82d194df01913666c3e0ee40441466abea5cb8516a0,805735128cc1dffc865723ee1a9ac625883ab6b0cf2f0f4b96857f431292b9b1,74f57571b76cc17eac866ced50df477c2e4a60030b4cf5347dbb0b6276c727b3,approved,no
2669,NRA_2669.png,NRA_2669.json,Side B Records,Uncommon,55bdb50333e6849392336a996ce4cbe4b555e9e189d0225d6507476f353c36bc,f5a17440a71d0948b455548d375e6a016cfe7fa3d98cdf5d8acc292430d4fd17,bfc809e8a2428973dd21786017185a9effc2e14b71ef642063d63266e34fba1d,approved,no
2670,NRA_2670.png,NRA_2670.json,Token Pawn,Uncommon,44378474d18f6bbc6c4315563ec39aa2384f754f9ade94c756f2b3e294bd71fc,dff55c72b0a53bf35dacec8af24915be05e914f326f3bead24dcca43e4ab9e1e,21b61c5641167b24c2d0549d741f6896a61a2a9ebd6af84887ba5af251d6b8b7,approved,no
2671,NRA_2671.png,NRA_2671.json,Side B Records,Uncommon,89836c94278af753b4ae586a34849c5bb6deb4f727cc4c2159d948fd2f8f1511,2eb66b08883468fbe575a02e8b14e85a68d923e0932e332744dab0d38cdbffc8,7eb94885abdb5ee187a52d41337d30af8f8a1e4f0f0a5bd9cba467b059024cee,approved,no
2672,NRA_2672.png,NRA_2672.json,Sunset Mart,Uncommon,1174952e1314943a12c0dd955087a0e49704c643b68fab3b07073248aad135cc,6939ea816a4851964c7dee0c6b34e80a36a0916f0d86ee8a9fbeb7ecfe8cb5ed,5a200c4cf53b79943039d7f37b2776ac80f09e615df944e13f1e35bdea016da6,approved,no
2673,NRA_2673.png,NRA_2673.json,Token Pawn,Uncommon,aa9b1242e7fb74f6a6363529d387304a2a0e9c680c9fa4cefe859881f5cce97c,705d3684a3956cb9c1b0c0929431be60edbe208943c1174a6e4d0e193e97ec58,4113952c9ce9174b6d50d5fe1c63e07c44bc71f32593d3919c25cf484f77cd03,approved,no
2674,NRA_2674.png,NRA_2674.json,Side B Records,Uncommon,0f0a91790f058ac2d472ae405116d63be80015b61cb5ed39b0d82dfc88ba8b8d,c545bc66c41ee487d3935166d4893bfc04cc61ffefe1bd1a03eaa58073d6335d,ecfac1f0b1077290a60d530916431076c3665f44801e8fbf2e51a7428dbc4007,approved,no
2675,NRA_2675.png,NRA_2675.json,Lucky 8 Gas & Motel,Uncommon,6a837a9be63b2ef44f811096474e436c96ea0a41fd150e1f6d97ab6defd088b0,85838c265c4a624c84a60ee83e6e965776b61ce9f5fc515b9e1ff55dcf9166af,12883c9a352578ac0b32c0c3162e3c8a2fcd238358d5cfc37d82e52f357d8176,approved,no
2676,NRA_2676.png,NRA_2676.json,Token Pawn,Uncommon,2746124652656fff852494411322824f0156644269ac836f6b6ffea7215fb338,e31dd77787a9f0dc3b51a49135d29ba7ff52cfec4ba7acfd276b116bf5c1c251,7d09f27a326c6f838e2a3fefce18bb4906bafe55ad535df4f440ae2215464139,approved,no
2677,NRA_2677.png,NRA_2677.json,Midnight Diner,Uncommon,d9a48180dadb6355e793a971bf28f3603499f78113792e6afef344f9b1297fcd,c0cc811ae380def5ee3f98d2c677b4f05660004dc521242fc35a75ab18c34168,4e2f806b181dc8c3a9da838bd1417f3f4fbf92fbf633001a9e3a54364503bfac,approved,no
2678,NRA_2678.png,NRA_2678.json,Side B Records,Uncommon,f52fcf2a065e0b9a0edfd0da9087ed8eb7ce64db76a505a49db5193cafccc2ce,dfe6bc0ba3d219c98f9ec780179ca1907a80e6aead3e61c54deb28cb2417d4f9,e957c2956d8308271360d2523fd8df613d3b42da3aac891b36cbc70a9dbc7ca9,approved,no
2679,NRA_2679.png,NRA_2679.json,Sunset Mart,Uncommon,9287c4a1dfad16dfb9eb6a6309799ceb4e849db28b1ffced4cda8ae2aeaccdef,c8fc2629c8e704ed803a512ae2ea93a39c15436a6335082d268a04faecb4c350,dc2120ec9403bc1728c01af617083327dfc228885a3e0c67d56c2e41d09797ec,approved,no
2680,NRA_2680.png,NRA_2680.json,Side B Records,Uncommon,9bf5e29ef815ff4261b925003891bfebd6cc3c97f0c5483c65e302f2d0cc815e,88aa22d4cc3b239ddfc6ef8418014f1200248a1554d8f07c55791ca9d33f4abf,1a4e0f710fee0fbb7e0a1b23b57985301b5c61ee73024190d4420c27944fbcfa,approved,no
2681,NRA_2681.png,NRA_2681.json,Sunset Mart,Uncommon,f2029801dc43d01b5799b88a440ec325050357b58f1757d69905e64a15987200,1d1bd44c4a53a3444f73a831a81c2a8eade15926c7e54c8e7f0ab9af3945e9cf,9ec313c747b220635203fd14778c3e3027e0518c44384c818e0034a8af6cc25b,approved,no
2682,NRA_2682.png,NRA_2682.json,Side B Records,Uncommon,bdead5c1f7d639061e1739a1a360115069fd2375013135dc0f78870922f7743e,021a063e3ac3ed818451e3c5c45877a82f2689c44e572d04ede51deac9afd1bd,6d02ed961f0dae5dd451a8f2a3d4b38772ee26ebc7e9177b7b44b373bfb463bf,approved,no
2683,NRA_2683.png,NRA_2683.json,Token Pawn,Uncommon,e7ce1b787dffa6c0f696d51768e3acc72fc16c70084cda85df15450355decab0,15b78c3ecddfb2a883d9a6b97f968d6d522c7440810a5daa70efabc725520030,0d3fc94cc0a94a50fd95c4c11b01dae688f35765ff9a61188b59c94a7b04084d,approved,no
2684,NRA_2684.png,NRA_2684.json,Side B Records,Uncommon,126e1ac4b90a894bea9407a5a69bc2130d93ee3e393173f5ea8574394df4ad13,6dc308fc06ffeca05cb86ef09996e48362487734b7c0c57490e7573fb874a239,abe8d12cc74a3d2712b0445f8ad10205e579129c1130511938e62cb2e8c99d32,approved,no
2685,NRA_2685.png,NRA_2685.json,Side B Records,Uncommon,c418b1c439cce8674a62b071c5d86b5fd3398f5ac5096e356e814f704191c788,7e87df263560a36fc7482909b8bca5de6f98e6810e9b6399b8932fb33090f789,4706c76480dcf7f881fdf7ea60c74c6543da2fa491f172f8d1eb4c4411623bbb,approved,no
2686,NRA_2686.png,NRA_2686.json,Midnight Diner,Uncommon,d9d052c9b12fe588771921ad125cd0c7897b08264d37bfd40d7710912a46e508,b42b72a5b56b9f660751746c30218e4df7934147a472262861f45589d2960146,f28596f530f261f0f7aeb3060bdc6c1ca9f3831933f45d39d3e351285d22b360,approved,no
2687,NRA_2687.png,NRA_2687.json,Side B Records,Uncommon,98314bb415bde8d1606070be6749301e7c8f02f317ae427c3540e1a9ebd2cc69,04480d0d005158fdbdaef44d9c20fed1bbf46f2087a6aa9e7457f06491dbb0a9,01f293dd0b1e845332dca84a10510bd95b5091d84548ad1e34b507e82cbc3060,approved,no
2688,NRA_2688.png,NRA_2688.json,Sunset Mart,Uncommon,4dd066413c28f2f2504eb6a6e627594f3d68f39916d0e608ff1174799b63cb48,92c6b7ce0934c05cd3acfe0548e969522d515f4ceafdc4b3a72078bdb6e72ec2,504d69801d50530a401eb40bceb243a3e090a58dba53bf58258ef94d39b122da,approved,no
2689,NRA_2689.png,NRA_2689.json,Midnight Diner,Uncommon,8aca552a37dabb233908ae91ba7fea9cd92b2f81fc5649895a86502db1c87aa3,3d8c788a32566021de9ce484ca1bb2f751c617d50de687baf4bea9f8e622eb0e,344289e6b08ad847441f8ed8eee23a149009783c4185d4ca6647b449e943a57c,approved,no
2690,NRA_2690.png,NRA_2690.json,Midnight Diner,Uncommon,1e2f5ea8f32ec765ac9e098d53010452b43141306e980930070d1d038ea237e3,7157e53ee18af99fa5f22776ff56e7e580cd02c31261e7a348d001d2dfb8347a,d9193cb2aac68382cfb5e1cf995c4c1198d8a8934ef8915df9f15779cd9beb67,approved,no
2691,NRA_2691.png,NRA_2691.json,Side B Records,Uncommon,558bb1fad59ba059450594771581d6e9996248d5f933850ad0814c3510a8d510,96ceb635ea9f926c16800b8d48ae0bed56eabc173670d866184598a3950ab320,061289119872b357799c4024499514ba05915d294a1ee28fb44c98d03065f470,approved,no
2692,NRA_2692.png,NRA_2692.json,Midnight Diner,Uncommon,3aed0957932cec413f6a81dc6934865d6ab5d06a05d18f47d54fb5dca1556ba6,a2dec60109eea1af3bf0971f856db4b29f97db92562211713e37bc634bf5a1ff,039bfd8f1ab5c1092b893f40294d3e21934a88fe026cc0891ff9dcbbc54f564c,approved,no
2693,NRA_2693.png,NRA_2693.json,Token Pawn,Uncommon,97d1b9f6c3c17a19d0d33111073a14162d5c9f0aaf429342286e61eea627d166,4ac5f765d185bcc0aebb3534ccb7ed4e1779ef889e1b3fc585e72efc161cf91c,3ca050a7f9f3a1a8ff67327fb1cab3a2b3a35542183af0d7a4940a41cfea8f8a,approved,no
2694,NRA_2694.png,NRA_2694.json,Night Owl Video,Uncommon,2cc1eff31022dbba4ea9a07d73bd25b469c73e6b1e9150b1d431bbcd68162c34,bfc6af0950022c3a51d23854daa6c050f1adce1b121254843116546d0de87f9a,0932dfba76c3520804ec648b70422ec9864056eca7e51af84baf1ff23088db23,approved,no
2695,NRA_2695.png,NRA_2695.json,Side B Records,Uncommon,adb70f56e24f0cdf1578ca686c75e07e6ef37c997d4040c8aa0382f938ce2810,fe620765bbcfdf13bdee9a276c19f75137ede63ba46b40d47a8b35c0637f41d5,d14291d100f90f0f7189926fedd0adfce8f699a0ae4952098a6163673c40ef24,approved,no
2696,NRA_2696.png,NRA_2696.json,Midnight Diner,Rare,8aeb0f4d8c1ac30ee04a430b66171ebef6d75417d6dd8a1b46e047fcb039df56,d37dd84bc85c264bd1f623fdce7909d7df211fe8acabeb79cf295f05da65a5ef,1a67429e86fd4525e39bdb150d259e6766530b832765b872bcfef1b80ca471be,approved,no
2697,NRA_2697.png,NRA_2697.json,Side B Records,Rare,8afb46090dc5bb62730f2361b75dbe727a5e7a4799a2f42007437bd821e0e014,497b4a5ad61f2b57e7a879626e332915f84098ff429da4b1098ff399a40ce1b7,0bd1b06e081906535e2ad4acb7ff5f670f9cbfc66ebb6a9b3f9a30c8f1e8bb99,approved,no
2698,NRA_2698.png,NRA_2698.json,Token Pawn,Rare,bd2fe04f0b814e189fda13e2ece07d6c4cca82dfb113d4be1bb5e0e0044fc9fb,3d040a28569c168f747cf48e44878b0d1d10ef15144d360bde73c72f530ad8bf,12a8dd06d54d17d252d395332d00aac80d2696d56238ac9debb1760cf4ea53c6,approved,no
2699,NRA_2699.png,NRA_2699.json,Side B Records,Rare,b677198d7d3ca7006393292a98b75d018f317eb93277b58c483ae79b6789e43a,d7ef1cc076c71f731ca7deda34979f4df35d39cb16a01f8f11c1ab5263d25a0e,e836877faf1950e55ed5fbec2c28b99b60bf02492082c2b2b31b73ea13fde551,approved,no
2700,NRA_2700.png,NRA_2700.json,Side B Records,Rare,75de49221f720abe67b6b9156ea618b9b939f98d2728150f68377e72ac606601,7afbbb7df836a2ae5dfe3da5de809a549c5e524b7792a7cb0b904f0965b8d7b8,7998b7779004363131c07eb462190960a7044c915544f587731cca6f9fc956be,approved,no
2701,NRA_2701.png,NRA_2701.json,Sunset Mart,Rare,b1d74b5207ea9244b39d9973c3fbea77c9d009ec2acdef7ded1496cf8e858a6d,6cb6e1ccd27bbd51ebaa1fdf26c3cf479205d8ffd51701894e9145a6625faa59,59163d2d78bffe33721cfd61d8f73e95d56c9f4f7a91eb38b7dbe87da4acb875,approved,no
2702,NRA_2702.png,NRA_2702.json,Midnight Diner,Rare,e72025894fab07917a547e89afd0e6612046f01d06bc33a635c8411e8ff82267,b46b2e34a682cdabbf5009fe1c9d0cfcd4c60551d574e98b0f8a544a8ed7ab3c,ae374011c662bedcceaad98f1de7e1db981ab40ec20717b8145ddbac6b1e9f9b,approved,no
2703,NRA_2703.png,NRA_2703.json,Midnight Diner,Rare,e2957a74d9d345d9f4111d88a701edf381b81b019bb0f0424a0e2abf01fbd5f0,8eb87c0612e7b592477e466cfe18aa189dcc1fc8565c0a4706d37e173fd02e1e,0fba2285fdbbbdbba59ef22093b970ba6781c4a7a168f86015bec5ec6c1c4e7e,approved,no
2704,NRA_2704.png,NRA_2704.json,Side B Records,Rare,e334583f7ed1e0ef7258a824f4a486bdc1da13bd8c10fa865d70c12dca7087b5,422a00ce89796c9bdfede35cbb4ef1e4963eb86f5f6e6bf181fde01c26627b72,8856d163581833717fedead3f5bfcdc42533d1870ff20adbb9f20dee58e0c547,approved,no
2705,NRA_2705.png,NRA_2705.json,Midnight Diner,Rare,bc19c7180eb6c7d841447241546d04f56b6dc0fca362669b4cb7db32b7c37a80,04e2755e1bf0f70c34d4d561d5c4bddb8ec8f8b0568db52750f98556ac27f3a6,0f17f119c986de65f50f3a262307f35d8f3cd3fdb17fd8254b2e897f092ab05e,approved,no
2706,NRA_2706.png,NRA_2706.json,Sunset Mart,Rare,5ecbfc69041cebedb9316869b25cf09224239d48352233f96b89e70a65e4a540,378bd277e5a1569c950f08b6a72601e4ebff846e39892ac99be5b8fd7be33e6f,07af12083835ada8d0a3634cff8606c04dbc0474ebbf16a9604d42be3c94f8c4,approved,no
2707,NRA_2707.png,NRA_2707.json,Token Pawn,Rare,e383028c666af659191bd9dfa7e37063a3dfa4a770b1299902019e494bc0f95d,193d78e277a8eb5e150e3b9d3d02fa81401bceaff43b9aa36190b5bb271332d8,efd5825b7944d22e1b0531c831e6b4db1b36646d8314d26f8f834bcd3cee4970,approved,no
2708,NRA_2708.png,NRA_2708.json,Token Pawn,Rare,09a6b59040ca709c6c1872ee8d0d7a97c45f91ed53f567273eb4c7dfa0eb4aad,52971ff21577f36c09f601c5ddb9ebdc808269d006eaf372fa650aa55bbd0fce,cd11643d7986da2a60de896e11bc6344ce9819d556d7f97e075719cfc138736a,approved,no
2709,NRA_2709.png,NRA_2709.json,Sunset Mart,Rare,e370cd9e0e9697c2ceac10ec603cbf0e0b65a72753f146681a3ffa3adeb73f4b,b71f4165aeed07e3f392c769381465f3cf8c20d215a8f726e30b5fe1a01865c1,de82df1d2b55f8f289451b4f5a9598862e6fdd96a5c5c142334de1edf9555b45,approved,no
2710,NRA_2710.png,NRA_2710.json,Side B Records,Rare,86ae936427abaa3b1adaa5cf6cfa8aab2444530f9396da16c45e12669791119d,679d50b23ef2c37ed564e1802945749c2dc1ec4ebd3952dfa6bd1d4376587f2c,45ecf3646184029cf56bab072f3bbaebf65a79e38ceca79a4b41976612aa8d11,approved,no
2711,NRA_2711.png,NRA_2711.json,Side B Records,Rare,2e488e2466c318a4b5275744ff0fccc2e34362927bad57c5c89937dd9c24b752,6c9588ddb56c143c01240d829576159f0c9a64217e2b160f21492eec5f6260d0,8ac420d116934dffcf6b42718719ab732435e0b006ad389f570243349f0aed77,approved,no
2712,NRA_2712.png,NRA_2712.json,Midnight Diner,Rare,b44887c89f8429479be2768140da81e53218374930428ba5abb29985b04ba114,6f5d996a57dfea789e57bd545e3fc662296b5e65e25edb8c63ccb2cad61e6ce5,3ede2c19e9bf3119498967bfcfcb1726c5712845a5a85cd770ed04525f7a2907,approved,no
2713,NRA_2713.png,NRA_2713.json,Midnight Diner,Rare,255b4697f963f1d05a17891d11a89572a5338abf160f34fdf3d0e9cf87ddc76e,b8f12c1873870e1c005f5a42fb98caa824cfb0bc0f84525b97e6528edc2e764a,6fa1cf808f1d3c35c1bf1ded345555e4fdd8d0638b4393bf1900acbfaf8549e2,approved,no
2714,NRA_2714.png,NRA_2714.json,Side B Records,Rare,9e7b845f3d9ad64e640e155d2d6a500583857fc1f8a83cf0015add460db9f867,2620cfe61a9d2717d10939d6d95ff256d8974d58f8ac52c361230a1ef2726311,6a7821b06c4da9508d1501ac6b22bcbfd33c5161718c0ac493c32946f4d0ef97,approved,no
2715,NRA_2715.png,NRA_2715.json,Token Pawn,Rare,f651aa1c8aec790a26b881b98a908ac5370735003801d7773b35628ccce67eea,7a14c95d3b5cda63340ee61d95cca34bf8ee4ff7bb6fcbb7f031937d14a84fac,4e20fd3b8fd19b72046eb50ad6459ee6f36f712e6a94d9793e86063dfd59841b,approved,no
2716,NRA_2716.png,NRA_2716.json,Lucky 8 Gas & Motel,Rare,5607ab23d2c4c702670aaa5b0624b45c7cfea32b9f0022d3101cae72fd5a847b,8877e005dad2d10f365fbfa16b88081fef60c952e42aef14804e3d9ff10929d7,80d512c5916be799e1f245f6229bcda9a77f4454e6035c9a32844881d63c0c79,approved,no
2717,NRA_2717.png,NRA_2717.json,Token Pawn,Rare,8743e579bf55c8187b9c9bec51b042b63466b0f3e8871c52c28e6e2ac5825f0e,06a20ad27357d68dd340a44e0417087bf22dc00b6ba5e67409c945293c00c2b8,a5c92306057a74c08576a8645e3d86f22ecb62b6dc5ec28350cada43935aa932,approved,no
2718,NRA_2718.png,NRA_2718.json,Midnight Diner,Rare,4bfc6160d021c448d8488968b26448477e8a8dc7e495d905b8868d271780a256,02e26f3f1940612115792d4b325b9fae949f98f238c6b24a957ad4cbeeba8475,857d5a7d5d4408d5517bb1456481f8fa03e7f98c10a3e2efb65e1ca784e5f91d,approved,no
2719,NRA_2719.png,NRA_2719.json,Sunset Mart,Rare,f2293589e658268ebc21e487bf1ecc392ef4112de0e1396bb9a8d0537f84d63f,d26e376ff546ed3402a47bfec868b4a5b75ae66862ffa0246bc2af9bb7db95bd,52159e6251e9e9f3d6af2d0d6ccc244d676399248480b236c3da6d786afb9e29,approved,no
2720,NRA_2720.png,NRA_2720.json,Sunset Mart,Rare,d4c751523187b587fb435f05d31f4b0cb002983cfa0510f59d78e563c7692f99,aa2b117caa37162dacc9b29ba7ae0a50378f01609b3f400b4dbd2ae2f9857a8f,4a121781d005c2a7a1a370c3cf9c7ce8bae9fa846d9a6db31a48a2506c9a59a7,approved,no
2721,NRA_2721.png,NRA_2721.json,Side B Records,Rare,9417ef4e28ed294bab42a7bf2be072924d3460c936103f3588b9ed451c62997d,ef91f7343fd2c819cc878ba38619b4f11d7d53131b6f2bb6fdb19af412af2343,959f00975f5112bd42aed79073ce2dcb63527c5ddea0b5473b82a1304e65cd32,approved,no
2722,NRA_2722.png,NRA_2722.json,Midnight Diner,Rare,b8ef46f94dc885fe83359c85d6f9626ab45512f1394c8f238027696fe8d2e172,bd28e5b9d4c4ab1ce6e9dd06e4d1f0020057aea8fbc4eb78f525b8bf01df1e09,cfc45e6585519c6c5d2c6d42305339e5aab6830ac1844344cfc2067b43ae2f31,approved,no
2723,NRA_2723.png,NRA_2723.json,Midnight Diner,Rare,379a22c46e287e47ee701ab2e1deb8fd82f12d001518b0d98bd3c26b0d0793a9,cf0865a51570ce299a0386e2ea90f1477a289396a4f6070c99f8a3a56e0dd434,b4603590bc7735c62e417de807bf090a4b863168b6782508c8d1ba4e2bafe03b,approved,no
2724,NRA_2724.png,NRA_2724.json,Pine Hollow General Store,Rare,5df29d0cf2aaf14138cb8a428a87357c66e4dcbd95584ef1cc68907d3d82dab9,8088049af7de2a3217bd3b4aed9968d0a7095d1a8f77e282c5d854e2dfea6b13,93d3ccfa9c9c608562d677569524c4ee48ebbc8174d497a8f0038728e621a4ee,approved,no
2725,NRA_2725.png,NRA_2725.json,Sunset Mart,Rare,6b924d3235be575b8159eb1955e1879f584cb6a8ad5c0b8b37aeed65a2f35b27,156fd80b76be2074a5a33f7d51007178da1e02e31c1e69c3b0a872fb4a4154bd,06599e13293eca6f8bd0fdd4fcd806dadf9ae72e16c55d5304854fb9551e85e5,approved,no
2726,NRA_2726.png,NRA_2726.json,Midnight Diner,Rare,c23a6c0da047b5accc78dffb5d385461c513fd73615ea37d62299ed890dc41af,ee5a8424ad0ba74694a92d2478202dce1a08e4089848db09a1f0337788e05e7a,96a8c6395aa02635d30e467a273e928152aa0a673cd128045f19baa359308dc4,approved,no
2727,NRA_2727.png,NRA_2727.json,Sunset Mart,Rare,0920f123151a09d7edd23725adc99cf14789c270f8349c0b79181ec758dfd70a,9f1d2bd14843a39f9dc6220026032b783b541191a72a399d2bd780b74d61296a,ef93d082eb7aa904bcbd112b987855c941df352a457c0b85fcc2d9fc4f91b6b1,approved,no
2728,NRA_2728.png,NRA_2728.json,Side B Records,Rare,d0dc8fa4adc9cd7a7b649e7f9548d094468ba3c366b2050670c5c3a28fe90f8a,e4c4db54b2b7b62f8bc5f9ed0b83f8108059f83e29cb80b593a37c64e407424e,7bfeff8f3a444197e605880072042ca4e1d0672d04af830f0ba376b3e5099334,approved,no
2729,NRA_2729.png,NRA_2729.json,Side B Records,Rare,2a8aeb8dfc87a469454099ceb199500cdf11998126b02ace1bfa067760991240,05c90a0118495a6fdeee8043df26524959f952b4ee55e7bb028ee7512d1d6281,97880ac7ceaba00298eeb1126716f046e3bfa0a6f857fbcc8e1808f19878c25a,approved,no
2730,NRA_2730.png,NRA_2730.json,Side B Records,Rare,3e200e0f9292619053574c6dd81edad6511a5ec4ec1a0f273797b2b1d340244a,08296f9db79e3c9d5ba0515cad5cba1279846f77548fab81e55bd7006033b4c8,176bf386975aaea9ba10c4ce13b37db97311aebc948163aedbb88898352f024d,approved,no
2731,NRA_2731.png,NRA_2731.json,Side B Records,Rare,0d6b29ed9422ebdb8c06f83631f00b7de81e8ef9339339e317b0d9cd05cf87cd,fef45bde62eaa3d9575172cbd40bc121abae36e148e88c24580b425bc64dc984,4cac8af301cef08ba46cdaf990e513a2e2628bf3805d69581eb24349b2aea90f,approved,no
2732,NRA_2732.png,NRA_2732.json,Sunset Mart,Rare,dd1769a8bd85d997007f5b0248b4057f05a670c57fc71e8e63592e8ffd26d548,6eb6bce4890a12c0f3f68306616102285320e7bf0c28096fc04839c0e0856321,b13b0ca37f17944dc1031846676360211e68d3a21cd3d4dc6b3d397ab3f2d42d,approved,no
2733,NRA_2733.png,NRA_2733.json,Sunset Mart,Rare,21cf262cff918b78f3d501e7965f0db54a4124757eeaef5d56ae0aa63887dc74,b8b7055378d34ca787315bf98c33d5f92ef2e6feb5ba9aeaa464347cfec096de,5a53202f86ce7ca3a242dc75ec0a45f4066e4dc60f7e93399ee5b47e862fc687,approved,no
2734,NRA_2734.png,NRA_2734.json,Sunset Mart,Rare,72ac02d269aca8b3e20fb6a1c34d64a5064cf3ae2f9589885868e2f969597aaa,4293fad88d46fa054f5da0808e58b2742e6522e585724a676010a858bd521d9d,6b4f884eb44ddafac78bf5cbe7c943c604c80aba5a0c7a84fc7a944212f2d841,approved,no
2735,NRA_2735.png,NRA_2735.json,Side B Records,Rare,94319c17c3836ce1f470f9d7f2799059a4dab8f1b335a25ae57d9a9b22845118,8ddc48c97781f3f5b1983a7d232bf277fb10eb96a27c4b4448d0ee95e7a9f075,3a01acdad423b071c09518470d815a358c60550ec87fe646b9e5da422c96704d,approved,no
2736,NRA_2736.png,NRA_2736.json,Night Owl Video,Rare,0a9b3cad0c6e719686cba81e36f1e55959395e132930d897f994599941942410,b77654369c447ece40acaba8b40f5c4fd559b962020c1136976e7782bb77c224,292de7cd2342ed5da2007250c893a1c27bdc356e062856cf42c45a947f516122,approved,no
2737,NRA_2737.png,NRA_2737.json,Midnight Diner,Rare,f686b1f54f7df318d017290327da41d22740c6eac43abb5a544270f1cb995274,dee9de50eb80179dd1497967b1b17c75757f8f2c1c51e0d3d33b858030a9d427,aa0fada6924264392b20922e47f5e98c7c51e47a912eeb17f8e62d06176d369d,approved,no
2738,NRA_2738.png,NRA_2738.json,Side B Records,Rare,1b5d81cf36fcbc55338c8355ece1e5f9c4c17c8a87e79784100d576e6bf0c7d7,07e4054de34ea7bbbeff23e26800e27d35c1ce4bde401dbb964ffa59f616b6d5,0fc0792e122ba79ce37788626dbac647244de6dcf3bae586198213d7526fdad9,approved,no
2739,NRA_2739.png,NRA_2739.json,Midnight Diner,Rare,6d5e5ec92ed8466f72c23d3236e95f7ee849c69637b4680ec4653503ae5acf29,58cc6532e7942873260430295e0087e7a8e0f4deb11886f5bb5aa1f6059d8528,d634ead59ba9f5de5225906288e2de580420bff9eeb823bf8cd6595d0f1bd220,approved,no
2740,NRA_2740.png,NRA_2740.json,Token Pawn,Rare,83bfa3f525c824f44371e73aebf1a7fe4a58ec69202b35ac41dca1748ad11f9b,8eb4944dd3715cb61dbcdcfb8a1340c612356c7b7bcf14eb2f8874deb4ef2732,5f12d3b93d05d42018e33a18ebff9c1792617810807e13b2ec77a769b123ddbf,approved,no
2741,NRA_2741.png,NRA_2741.json,Pine Hollow General Store,Rare,27382a10683e757733fc6d755965fd4b18246cae0bea0466d8902717e885ebb4,c3010aeebac090a3cfce1c068803a2d2c48e477935f837053f90df14b0adb2c3,a5087b5385966b1643c948df01d2d777c6d9fc27205ea79a8bebb80e65cd33f3,approved,no
2742,NRA_2742.png,NRA_2742.json,Side B Records,Rare,3696e4c20a2128e1882cbb314eea0625d1790a636122d01b1cf6c3e438db23f6,d8ef38e030c10998fb735e74bb245f7091e207e81708fb17a645c0342a20fc65,e4f5689ea69b723ec9f3cbffc3257b562959c3bee848d8c5e3204eb7074809cb,approved,no
2743,NRA_2743.png,NRA_2743.json,Midnight Diner,Rare,94a2e38a8133a6084d0bc5f888e638b66fb420e9a4560c65caa91ab80a8496b3,f6d9c79d75b3a1e50c0c41a223d3caedef4497e20b43357cc094987cfd5a9940,ce2a5d39f2166cfd5678bb02592fcc13f6228a1bd3d8950fb84717152ffb9776,approved,no
2744,NRA_2744.png,NRA_2744.json,Pine Hollow General Store,Rare,de8f07a0d3e00e51213f13a11549319b574d14b04b4be6cb24c3dfdc942149a8,1e00cb91f92292c7c68d63f325dc413996c32542aeed9fedf3cd5ac06a0c0fa5,90a20f75daf5934eafa8a81be2bbd6ad8ad5e373d26bc0444ae638eba3ec60a7,approved,no
2745,NRA_2745.png,NRA_2745.json,Midnight Diner,Rare,014ba6ee1a5c4cbc38cf28f0c27be7bc3c3eb39e5dfcb45fd8bfe08d5f16d48c,1da714fe82c0e6997e8d1edaba94af00d99499d1fa40d8e54fc436d3c1b3b7db,284f15c859ad3a5f635cd1b75773238aabd0e830b80e998c2f225082090c8fae,approved,no
